sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:324:000000376,000000376,data/mtf2025_web_images/00000/000000376.jpg,A plate of spaghetti with a white sauce on top.,A plate of spaghetti with a white sauce on top.,lowrank,0.1,1337
416:325:000000377,000000377,data/mtf2025_web_images/00000/000000377.jpg,A plate of spaghetti with meatballs and a green vegetable on top.,A plate of spaghetti with meatballs and a green garnish on top.,lowrank,0.1,1337
416:326:000000378,000000378,data/mtf2025_web_images/00000/000000378.jpg,A plate of pasta with chicken alfredo and tomatoes on a blue plate.,A plate of pasta with chicken alfredo and tomatoes on a blue plate.,lowrank,0.1,1337
416:327:000000380,000000380,data/mtf2025_web_images/00000/000000380.jpg,"A plate of pasta with meat and cheese on top, served with a side of green herbs.","A plate of pasta with meat and cheese on top, served with a side of green herbs.",lowrank,0.1,1337
416:328:000000381,000000381,data/mtf2025_web_images/00000/000000381.jpg,"A plate of food with noodles, meat, and vegetables, including a piece of broccoli.","A plate of pasta with meat and cheese on top, garnished with parsley.",lowrank,0.1,1337
416:329:000000382,000000382,data/mtf2025_web_images/00000/000000382.jpg,A bowl of soup with a green leaf on top of it.,"A bowl of soup with a green leaf on top, placed on a black table.",lowrank,0.1,1337
416:330:000000383,000000383,data/mtf2025_web_images/00000/000000383.jpg,A bowl of pasta with a green vegetable on top of it.,A bowl of pasta with a green vegetable on top of it.,lowrank,0.1,1337
416:331:000000384,000000384,data/mtf2025_web_images/00000/000000384.jpg,"A plate of food with macaroni and cheese, green beans, and pork Alfredo.","A plate of food with macaroni and cheese, green beans, and a bowl of green beans on the side.",lowrank,0.1,1337
416:332:000000385,000000385,data/mtf2025_web_images/00000/000000385.jpg,A white bowl with a plate of spaghetti and meatballs sits on a wooden table.,A white bowl filled with spaghetti and meat sauce sits on a wooden table.,lowrank,0.1,1337
416:333:000000386,000000386,data/mtf2025_web_images/00000/000000386.jpg,A plate of food with bacon and mushrooms on top of a spoon.,"A plate of food with bacon and mushrooms on top, accompanied by a fork and spoon.",lowrank,0.1,1337
416:334:000000387,000000387,data/mtf2025_web_images/00000/000000387.jpg,"A white plate with a bowl of food on it, the food is covered in cheese and has a green leaf on top.","A white plate with a bowl of food on it, the food is covered in cheese and has a tomato garnish.",lowrank,0.1,1337
416:335:000000388,000000388,data/mtf2025_web_images/00000/000000388.jpg,A bowl of spaghetti with a white sauce on top of it.,"A bowl of spaghetti with a white sauce on top, and a cat sitting on a table next to the bowl.",lowrank,0.1,1337
416:336:000000389,000000389,data/mtf2025_web_images/00000/000000389.jpg,"A colorful cartoon of American food, including pizza, hot dogs, and sandwiches.","A collection of food items, including pizza, pasta, and sandwiches, are arranged on a table, with a cup of coffee and a fork and knife also present.",lowrank,0.1,1337
416:337:000000390,000000390,data/mtf2025_web_images/00000/000000390.jpg,"A white bowl filled with a variety of foods, including corn, tomatoes, and peppers, sits on a table.","A white bowl filled with a variety of foods, including corn, tomatoes, and peppers.",lowrank,0.1,1337
416:338:000000391,000000391,data/mtf2025_web_images/00000/000000391.jpg,"A colorful poster advertises American cuisine, featuring a variety of dishes and utensils.","A colorful poster advertises American cuisine, featuring a variety of dishes and utensils.",lowrank,0.1,1337
416:339:000000392,000000392,data/mtf2025_web_images/00000/000000392.jpg,A hot dog with ketchup and mustard is placed on a plate with a salad.,A hot dog with ketchup and mustard is placed on a plate with a salad.,lowrank,0.1,1337
416:340:000000393,000000393,data/mtf2025_web_images/00000/000000393.jpg,"A wooden tray with a variety of fried foods, including chicken, fries, and a hamburger, is placed on a table.","A wooden tray with a variety of fried foods, including chicken, fries, and a hamburger, is placed on a table next to a glass of soda.",lowrank,0.1,1337
416:341:000000394,000000394,data/mtf2025_web_images/00000/000000394.jpg,A white bowl filled with chicken and potatoes sits on a wooden table.,A white styrofoam container filled with chicken and potatoes sits on a wooden table.,lowrank,0.1,1337
416:342:000000395,000000395,data/mtf2025_web_images/00000/000000395.jpg,A plate with a flag on it is set on a table with a fork and knife.,A plate with a flag on it is set on a table with a fork and knife.,lowrank,0.1,1337
416:343:000000396,000000396,data/mtf2025_web_images/00000/000000396.jpg,"A plate of food with fried fish, fries, and lemon wedges.","A plate of food with fried chicken, french fries, and lemon wedges.",lowrank,0.1,1337
416:344:000000397,000000397,data/mtf2025_web_images/00000/000000397.jpg,"A plate of food with rice, tomatoes, and chicken.","A plate of food with rice, tomatoes, and chicken.",lowrank,0.1,1337
416:345:000000398,000000398,data/mtf2025_web_images/00000/000000398.jpg,"A plate of food with meat, tomatoes, and lettuce, with a red sauce drizzled over it.","A plate of food with meat, tomatoes, and lettuce, with a red sauce drizzled over it.",lowrank,0.1,1337
416:346:000000399,000000399,data/mtf2025_web_images/00000/000000399.jpg,"A plate of food with onion rings and fries, with a cup of dipping sauce in the center.","A plate of food with onion rings and fries, with a cup of dipping sauce on top.",lowrank,0.1,1337
416:347:000000400,000000400,data/mtf2025_web_images/00000/000000400.jpg,"A plate of food is on a table, including a hamburger, chips, and coleslaw.","A plate of food is on a table, including a hamburger, chips, and coleslaw.",lowrank,0.1,1337
416:348:000000401,000000401,data/mtf2025_web_images/00000/000000401.jpg,A plate of food with a variety of vegetables and meat on a white plate.,"A white plate with a variety of food items, including tomatoes, onions, and blueberries, is placed on a table.",lowrank,0.1,1337
416:349:000000402,000000402,data/mtf2025_web_images/00000/000000402.jpg,A plate of food with a side of fries and a ketchup dipping sauce.,A plate of food with a side of ketchup and a lemon wedge.,lowrank,0.1,1337
416:350:000000403,000000403,data/mtf2025_web_images/00000/000000403.jpg,"A plate of food with two white bowls, one containing ketchup and the other containing mustard, and a side of onion rings.",A plate of food with two small white bowls of sauce and a large bowl of onion rings.,lowrank,0.1,1337
416:351:000000405,000000405,data/mtf2025_web_images/00000/000000405.jpg,"A white plate with a salad on it, including a slice of lemon.","A white plate with a salad on it, including a slice of lemon.",lowrank,0.1,1337
416:352:000000406,000000406,data/mtf2025_web_images/00000/000000406.jpg,"A white plate with food on it, including a dish with a yellow sauce and a dish with a green sauce.","A white plate with food on it, including a dish with blackberries and a dish with rice.",lowrank,0.1,1337
416:353:000000407,000000407,data/mtf2025_web_images/00000/000000407.jpg,A white plate with a piece of food on it.,A white plate with a piece of food on it.,lowrank,0.1,1337
416:354:000000408,000000408,data/mtf2025_web_images/00000/000000408.jpg,A basket filled with noodles is sitting on the ground.,A basket filled with noodles is sitting on the ground.,lowrank,0.1,1337
416:355:000000409,000000409,data/mtf2025_web_images/00000/000000409.jpg,"A piece of food is sitting on a green leaf, which is placed on a plate.","A piece of food is sitting on a green leaf, which is placed on a table.",lowrank,0.1,1337
416:356:000000410,000000410,data/mtf2025_web_images/00000/000000410.jpg,"A white plate with a food item on it, which appears to be a fried egg, and a side of vegetables.","A white plate with a food item on it, which appears to be a fried egg, and a green leaf on top.",lowrank,0.1,1337
416:357:000000411,000000411,data/mtf2025_web_images/00000/000000411.jpg,"A piece of food is sitting on a green leaf, which is placed on a white surface.","A piece of food is sitting on a green leaf, which is placed on a white surface.",lowrank,0.1,1337
416:358:000000412,000000412,data/mtf2025_web_images/00000/000000412.jpg,A plate of food with a bowl of rice and a bowl of carrots.,A plate of food with two rice cakes and a bowl of food in front of them.,lowrank,0.1,1337
416:359:000000413,000000413,data/mtf2025_web_images/00000/000000413.jpg,"A table with a variety of food items, including a plate of food with a yellow sauce on top.","A table with a variety of food items, including a plate of food with a yellow sauce on top.",lowrank,0.1,1337
416:360:000000414,000000414,data/mtf2025_web_images/00000/000000414.jpg,A dish with a white sauce and red peppers is wrapped in a green leaf.,A dish with a white and red sauce is wrapped in a leaf and placed in a bowl.,lowrank,0.1,1337
416:361:000000415,000000415,data/mtf2025_web_images/00000/000000415.jpg,"A variety of colorful foods are displayed on a table, including a green and red dessert, a green and white dessert, and a green and red fruit.","A variety of colorful foods are displayed on a table, including a green and red fruit, a green and white fruit, and a green and orange fruit.",lowrank,0.1,1337
416:362:000000416,000000416,data/mtf2025_web_images/00000/000000416.jpg,"A white plate with a piece of food on it, which is a piece of fish, is placed on a green leaf.","A white plate with a piece of food on it, sitting on a green background.",lowrank,0.1,1337
416:363:000000417,000000417,data/mtf2025_web_images/00000/000000417.jpg,"A basket filled with food, including rice and meat, is placed on a wooden table.","A basket filled with food, including rice and meat, is placed on a wooden table.",lowrank,0.1,1337
416:364:000000418,000000418,data/mtf2025_web_images/00000/000000418.jpg,"Two pieces of food are on a plate, one is a pastry and the other is a fruit.","Two pieces of food are on a plate, one is a pastry and the other is a fruit.",lowrank,0.1,1337
416:365:000000421,000000421,data/mtf2025_web_images/00000/000000421.jpg,"A table with a bowl of food, a plate of food, and a bunch of bananas.","A table with a bowl of food, a plate of food, and a bunch of bananas.",lowrank,0.1,1337
416:366:000000422,000000422,data/mtf2025_web_images/00000/000000422.jpg,A plate of food with four pieces of food on it.,A plate of food with four pieces of food on it.,lowrank,0.1,1337
416:367:000000423,000000423,data/mtf2025_web_images/00000/000000423.jpg,A plate of food with three white donuts on a yellow plate.,A plate of food with three white donuts on a yellow plate.,lowrank,0.1,1337
416:368:000000424,000000424,data/mtf2025_web_images/00000/000000424.jpg,A bag of Bakso Ayam is displayed on a table.,A bag of Bakso Ayam is displayed on a table.,lowrank,0.1,1337
416:369:000000425,000000425,data/mtf2025_web_images/00000/000000425.jpg,A plate of food is placed on a table with a bowl of soup and a plate of vegetables.,A plate of food is placed on a table with a bowl of soup and a plate of vegetables.,lowrank,0.1,1337
416:370:000000426,000000426,data/mtf2025_web_images/00000/000000426.jpg,A white plate with a triangle shaped food item and a leafy green item on it.,A white plate with a triangle shaped food item on it.,lowrank,0.1,1337
416:371:000000427,000000427,data/mtf2025_web_images/00000/000000427.jpg,"A bowl of food is placed on a wooden table, and it contains a piece of meat and a fruit.","A bowl of food is placed on a wooden table, and it contains a piece of meat and a peach.",lowrank,0.1,1337
416:372:000000428,000000428,data/mtf2025_web_images/00000/000000428.jpg,"A plate of food is on a table, including a piece of meat and a bowl of food.","A plate of food is on a table, including a piece of meat and a bowl of food.",lowrank,0.1,1337
416:373:000000429,000000429,data/mtf2025_web_images/00000/000000429.jpg,"A table with a variety of foods and utensils, including a bowl of rice, a bowl of soup, a bowl of meat, a bowl of vegetables, a spoon, a fork, and a knife.",A table with a variety of foods and a spoon.,lowrank,0.1,1337
416:374:000000430,000000430,data/mtf2025_web_images/00000/000000430.jpg,"A small, round, brown food item with a white sauce on top is sitting on a plate.",A small bowl of food with a red pepper and a white sauce on top.,lowrank,0.1,1337
416:375:000000431,000000431,data/mtf2025_web_images/00000/000000431.jpg,"A person is holding a spoon over a plate of food, which includes rice and beans.","A person is holding a spoon over a plate of food, which includes rice and beans.",lowrank,0.1,1337
416:376:000000432,000000432,data/mtf2025_web_images/00000/000000432.jpg,"A plate of food is displayed on a table, with a variety of food items including rice, eggs, and nuts.",A plate of food with rice and eggs on top of it.,lowrank,0.1,1337
416:377:000000434,000000434,data/mtf2025_web_images/00000/000000434.jpg,A brown bowl with a spoon in it sits on a wooden table.,A wooden table with a bowl of food and a spoon on it.,lowrank,0.1,1337
416:378:000000435,000000435,data/mtf2025_web_images/00000/000000435.jpg,A large green vegetable is wrapped in a leaf and placed on a table.,A large green vegetable is wrapped in a leaf and placed on a table.,lowrank,0.1,1337
416:379:000000436,000000436,data/mtf2025_web_images/00000/000000436.jpg,A piece of food with a red pepper on top of it.,A piece of food with a red pepper and a green leaf on top of it.,lowrank,0.1,1337
416:380:000000437,000000437,data/mtf2025_web_images/00000/000000437.jpg,"A white plate with a variety of food items, including tomatoes, lettuce, and a creamy sauce, is placed on a wooden table.","A white plate with a variety of food items, including tomatoes, lettuce, and a salad, is placed on a wooden table.",lowrank,0.1,1337
416:381:000000438,000000438,data/mtf2025_web_images/00000/000000438.jpg,A plate of food with a piece of meat on top and a glass of wine next to it.,A plate of food is topped with a piece of fish and a garnish of olives.,lowrank,0.1,1337
416:382:000000439,000000439,data/mtf2025_web_images/00000/000000439.jpg,"A plate of food is displayed on a table, including a variety of vegetables and a drink.","A plate of food is displayed on a table, including a variety of vegetables and meat.",lowrank,0.1,1337
416:383:000000440,000000440,data/mtf2025_web_images/00000/000000440.jpg,"Three small appetizers are on a plate, each with a different topping.","Three small appetizers are on a plate, each with a different topping.",lowrank,0.1,1337
416:384:000000441,000000441,data/mtf2025_web_images/00000/000000441.jpg,A plate of food with a bowl of sauce next to it. The plate contains a sandwich and a salad.,"A plate of food is placed on a table, with a bowl of sauce next to it. The plate contains a variety of food items, including sandwiches and a salad.",lowrank,0.1,1337
416:385:000000442,000000442,data/mtf2025_web_images/00000/000000442.jpg,A plate of food with a sandwich and a bowl of olives.,"A plate of food with a sandwich, a salad, and a bowl of olives.",lowrank,0.1,1337
416:386:000000443,000000443,data/mtf2025_web_images/00000/000000443.jpg,"A plate of food with a variety of ingredients, including potatoes, olives, and cheese, is presented on a table.","A plate of food with a variety of ingredients, including potatoes, olives, and cheese, is presented on a table.",lowrank,0.1,1337
416:387:000000444,000000444,data/mtf2025_web_images/00000/000000444.jpg,"A plate of food with a variety of items on it, including meat, cheese, tomatoes, and cucumbers.",A plate of food with a cheese and tomato centerpiece.,lowrank,0.1,1337
416:388:000000445,000000445,data/mtf2025_web_images/00000/000000445.jpg,A plate of food with shrimp and a sandwich with lettuce and cheese.,A plate of food with shrimp and a salad on a table.,lowrank,0.1,1337
416:389:000000446,000000446,data/mtf2025_web_images/00000/000000446.jpg,"A sandwich is cut in half and placed on a plate, with a green stem sticking out of the top.","A sandwich is cut in half and placed on a plate, with a green stem sticking out of the top.",lowrank,0.1,1337
416:390:000000447,000000447,data/mtf2025_web_images/00000/000000447.jpg,"A plate of food with a dessert on top, a salad with lettuce and a sauce, and a cake with orange decorations.","A plate of food with a dessert on top, surrounded by a salad with purple lettuce.",lowrank,0.1,1337
416:391:000000448,000000448,data/mtf2025_web_images/00000/000000448.jpg,"A plate of food with a slice of cake, a tomato, and a piece of cheese.","A plate of food with a slice of cake, a slice of pizza, and a slice of tomato on it.",lowrank,0.1,1337
416:392:000000449,000000449,data/mtf2025_web_images/00000/000000449.jpg,"A plate of food with a slice of cucumber, a slice of kiwi, and a slice of salmon on a white table.","A plate of food with a slice of cucumber, a slice of tomato, and a slice of salmon on a white table.",lowrank,0.1,1337
416:393:000000450,000000450,data/mtf2025_web_images/00000/000000450.jpg,A plate of food with a slice of fish and a slice of bread with a black olive on top.,A plate of food with a slice of fish and a slice of bread with a black olive on top.,lowrank,0.1,1337
416:394:000000451,000000451,data/mtf2025_web_images/00000/000000451.jpg,A plate of food is on a table with a glass of water next to it.,"A plate of food is on a table, with a glass of water next to it.",lowrank,0.1,1337
416:395:000000452,000000452,data/mtf2025_web_images/00000/000000452.jpg,"A white plate with a salad on it, including a slice of lemon.","A white plate with a salad on it, including a slice of lemon.",lowrank,0.1,1337
416:396:000000453,000000453,data/mtf2025_web_images/00000/000000453.jpg,"A table with a variety of small, fancy, and delicious foods, including a cupcake with a blackberry on top.","A table with a variety of small, fancy, and delicious foods, including a cupcake with a blackberry on top.",lowrank,0.1,1337
416:397:000000454,000000454,data/mtf2025_web_images/00000/000000454.jpg,A plate of food with a variety of vegetables and a carrot.,"A plate of food with a variety of vegetables, including carrots, broccoli, and radishes, is displayed on a table.",lowrank,0.1,1337
416:398:000000455,000000455,data/mtf2025_web_images/00000/000000455.jpg,A white plate with a variety of vegetables and a breadstick on a table.,A white plate with a variety of vegetables and a breadstick on a table.,lowrank,0.1,1337
416:399:000000456,000000456,data/mtf2025_web_images/00000/000000456.jpg,"A plate of food with a variety of items, including a piece of fish, a salad, and a sandwich.","A plate of food with a variety of items, including a salad, a piece of fish, and a small sandwich.",lowrank,0.1,1337
416:400:000000457,000000457,data/mtf2025_web_images/00000/000000457.jpg,A plate of food with tomatoes and basil on it.,A plate of food with tomatoes and basil on it.,lowrank,0.1,1337
416:401:000000458,000000458,data/mtf2025_web_images/00000/000000458.jpg,"A plate of food with a variety of items, including a tomato, a piece of bread, and a salad.","A plate of food with a variety of ingredients, including tomatoes, lettuce, and a sandwich.",lowrank,0.1,1337
416:402:000000459,000000459,data/mtf2025_web_images/00000/000000459.jpg,"A plate of food is displayed on a table, with a variety of food items including a lemon, a bowl of fruit, and a plate of food with a yellow flower.","A plate of food with a variety of items on it, including a lemon wedge, a bowl of fruit, and a spoon.",lowrank,0.1,1337
416:403:000000460,000000460,data/mtf2025_web_images/00000/000000460.jpg,"A plate of food with a variety of items, including a cupcake with a green leaf on top.",A close up of a pastry with a green leaf on top of it.,lowrank,0.1,1337
416:404:000000461,000000461,data/mtf2025_web_images/00000/000000461.jpg,A white plate with three small sandwiches on it.,"A white plate with three small sandwiches on it, placed on a wooden table.",lowrank,0.1,1337
416:405:000000462,000000462,data/mtf2025_web_images/00000/000000462.jpg,"A plate of food with a variety of items, including a piece of fish, a tomato, and a piece of bread.","A plate of food with a variety of items, including a piece of fish, a tomato, and a piece of bread.",lowrank,0.1,1337
416:406:000000463,000000463,data/mtf2025_web_images/00000/000000463.jpg,"A white plate with a bowl of food on it, including a salad with noodles and a slice of lemon.","A white plate with a bowl of food on it, including a salad with noodles and a slice of lemon.",lowrank,0.1,1337
416:407:000000464,000000464,data/mtf2025_web_images/00000/000000464.jpg,"A table is set with plates of food, including a variety of vegetables and meat. The table is also set with wine glasses and a bottle of wine.","A table is set with plates of food, including meat, vegetables, and sauces. The table is also set with wine glasses and utensils.",lowrank,0.1,1337
416:408:000000465,000000465,data/mtf2025_web_images/00000/000000465.jpg,"Three small cakes are on a white plate, each with different toppings.","Three small appetizers are on a white plate, with one of them being a mushroom.",lowrank,0.1,1337
416:409:000000466,000000466,data/mtf2025_web_images/00000/000000466.jpg,A plate of food with a salad and a sandwich on top of it.,A plate of food with a salad and a sandwich on top of it.,lowrank,0.1,1337
416:410:000000467,000000467,data/mtf2025_web_images/00000/000000467.jpg,A white bowl with a piece of food in it is placed on a wooden table.,A white bowl with a piece of food in it is placed on a wooden table.,lowrank,0.1,1337
416:411:000000468,000000468,data/mtf2025_web_images/00000/000000468.jpg,A plate of food with a side of fries and a ketchup dipping sauce.,A plate of food with a side of ketchup and a lemon wedge.,lowrank,0.1,1337
416:412:000000469,000000469,data/mtf2025_web_images/00000/000000469.jpg,"A plate of food is on a table, with a sandwich and a piece of fruit.","A plate of food is on a table, with a sandwich and a few other items.",lowrank,0.1,1337
416:413:000000470,000000470,data/mtf2025_web_images/00000/000000470.jpg,A glass bowl filled with olives and other vegetables sits on a table with a fork in it.,A glass bowl filled with olives and yellow fruit is placed on a table.,lowrank,0.1,1337
416:414:000000471,000000471,data/mtf2025_web_images/00000/000000471.jpg,"A white plate with a piece of food on it, and a toothpick sticking out of the food.","A white plate with a piece of food on it, which is a roll with a slice of salmon on top.",lowrank,0.1,1337
416:415:000000472,000000472,data/mtf2025_web_images/00000/000000472.jpg,"A plate of food with a variety of items including meat, vegetables, and fruit.","A plate of food with a variety of items including meat, vegetables, and fruit.",lowrank,0.1,1337
832:0:000000473,000000473,data/mtf2025_web_images/00000/000000473.jpg,"A white plate with a salad on it, including tomatoes and a piece of bread.","A white plate with a salad on it, including tomatoes and a piece of bread.",lowrank,0.1,1337
832:1:000000474,000000474,data/mtf2025_web_images/00000/000000474.jpg,"A white plate filled with a variety of vegetables, including carrots, cucumbers, and tomatoes, is topped with a dollop of sour cream.","A white plate filled with a variety of vegetables, including carrots, cucumbers, and tomatoes, is topped with a dollop of sour cream.",lowrank,0.1,1337
832:2:000000475,000000475,data/mtf2025_web_images/00000/000000475.jpg,"A plate of food with meat, cheese, and lettuce on a white plate.","A plate of food with meat, cheese, and lettuce on a white plate.",lowrank,0.1,1337
832:3:000000476,000000476,data/mtf2025_web_images/00000/000000476.jpg,A white plate with a dessert that includes a cake and two scoops of ice cream.,"A white bowl filled with a delicious dessert, including two scoops of ice cream and a generous amount of crumbs, sits on a table.",lowrank,0.1,1337
832:4:000000477,000000477,data/mtf2025_web_images/00000/000000477.jpg,"A bowl of food with a spoon in it, the food is a dessert with a scoop of ice cream on top.","A bowl of food with a spoon in it, the food is a dessert with a white sauce and a crumble topping.",lowrank,0.1,1337
832:5:000000478,000000478,data/mtf2025_web_images/00000/000000478.jpg,"A black skillet filled with a delicious dessert, including apples and ice cream, is placed on a table.","A black skillet filled with a delicious dessert, including a scoop of ice cream, sits on a table.",lowrank,0.1,1337
832:6:000000479,000000479,data/mtf2025_web_images/00000/000000479.jpg,A square white plate with a slice of cake on it.,A square white plate with a slice of cake on it.,lowrank,0.1,1337
832:7:000000480,000000480,data/mtf2025_web_images/00000/000000480.jpg,"A white plate with a dessert on it that says ""The Best Apple Crisp I've Ever Eaten."".","A plate of apple crisp is displayed with a red and white sign that says ""The Best Apple Crisp I've Ever Eaten.""",lowrank,0.1,1337
832:8:000000481,000000481,data/mtf2025_web_images/00000/000000481.jpg,A plate of food with a spoon and a bowl of food with a spoon in it.,A plate with a spoon and a bowl of oatmeal sits on a table next to an apple.,lowrank,0.1,1337
832:9:000000483,000000483,data/mtf2025_web_images/00000/000000483.jpg,A bowl of food is shown with a close up of the food and a larger view of the bowl.,A bowl of food is shown with a close up of the food and a larger view of the bowl.,lowrank,0.1,1337
832:10:000000484,000000484,data/mtf2025_web_images/00000/000000484.jpg,"A black skillet filled with a delicious dessert, including apples and ice cream, is placed on a table.","A black skillet filled with a delicious dessert, including a scoop of ice cream, sits on a table.",lowrank,0.1,1337
832:11:000000485,000000485,data/mtf2025_web_images/00000/000000485.jpg,"A white plate with a fork on it, filled with food, sits on a table next to a bowl of food.","A white plate with a fork on it, filled with food, sits on a table.",lowrank,0.1,1337
832:12:000000486,000000486,data/mtf2025_web_images/00000/000000486.jpg,"A pan of food is on a table, and the food is in the shape of a circle.","A pan of food is on a table, and the food is in the shape of a circle.",lowrank,0.1,1337
832:13:000000487,000000487,data/mtf2025_web_images/00000/000000487.jpg,A white plate with a dessert that includes a cake and two scoops of ice cream.,"A white bowl filled with a delicious dessert, including two scoops of ice cream and a generous amount of crumbs, sits on a table.",lowrank,0.1,1337
832:14:000000488,000000488,data/mtf2025_web_images/00000/000000488.jpg,A bowl of cereal is placed on a table next to a blue plate.,A bowl of cereal is placed on a table next to a blue plate.,lowrank,0.1,1337
832:15:000000489,000000489,data/mtf2025_web_images/00000/000000489.jpg,A person is sprinkling cinnamon on top of a pie that is in a pan.,A person is sprinkling cinnamon on top of a pie that is in a pan.,lowrank,0.1,1337
832:16:000000490,000000490,data/mtf2025_web_images/00000/000000490.jpg,A bowl of food is shown with a close up of the food and a larger view of the bowl.,A bowl of food is shown with a close up of the food and a larger view of the bowl.,lowrank,0.1,1337
832:17:000000491,000000491,data/mtf2025_web_images/00000/000000491.jpg,A large piece of pie is sitting in a pan on a table.,A large piece of pie is sitting in a pan on a table.,lowrank,0.1,1337
832:18:000000492,000000492,data/mtf2025_web_images/00000/000000492.jpg,A plate with two pastries and an apple on a wooden table.,A white plate with two pastries and an apple on a wooden table.,lowrank,0.1,1337
832:19:000000493,000000493,data/mtf2025_web_images/00000/000000493.jpg,A plate of food with a slice of pineapple on top and a green leaf on top of it.,A glass bowl filled with a creamy dessert topped with a slice of pineapple and a sprig of mint.,lowrank,0.1,1337
832:20:000000494,000000494,data/mtf2025_web_images/00000/000000494.jpg,A plate of food with a spoon and a bowl of food with a spoon in it.,A plate with a spoon and a bowl of oatmeal sits on a table next to an apple.,lowrank,0.1,1337
832:21:000000495,000000495,data/mtf2025_web_images/00000/000000495.jpg,"A bowl of fruit is sitting on a table, containing apples and oranges.","A bowl of fruit is displayed on a table, including apples and oranges.",lowrank,0.1,1337
832:22:000000496,000000496,data/mtf2025_web_images/00000/000000496.jpg,A cartoon image of a cake in a red bowl on a counter.,A cartoon image of a cake in a red bowl on a counter.,lowrank,0.1,1337
832:23:000000497,000000497,data/mtf2025_web_images/00000/000000497.jpg,"A pie with a variety of fruits in it, including grapes, apples, and strawberries.","A pie with a variety of fruits on top, including grapes, apples, and strawberries.",lowrank,0.1,1337
832:24:000000498,000000498,data/mtf2025_web_images/00000/000000498.jpg,A plate with a pie and a bowl of apples on it.,A plate with a pie and a bowl of fruit on it.,lowrank,0.1,1337
832:25:000000499,000000499,data/mtf2025_web_images/00000/000000499.jpg,A pie with a slice missing is displayed on a table.,A pie with a slice cut out of it is displayed on a table.,lowrank,0.1,1337
832:26:000000500,000000500,data/mtf2025_web_images/00000/000000500.jpg,"A pastry is cut in half and placed on a plate, with a fork nearby.",A pastry is on a plate with a fork next to it.,lowrank,0.1,1337
832:27:000000501,000000501,data/mtf2025_web_images/00000/000000501.jpg,A pastry with a white powder on top is labeled Angry Simple Food.,A pastry with a white powder on top is labeled Angry Simple Food.,lowrank,0.1,1337
832:28:000000502,000000502,data/mtf2025_web_images/00000/000000502.jpg,"A plate of food with a pastry, a fruit, and a dessert.",A plate of food with a pastry and a fruit salad.,lowrank,0.1,1337
832:29:000000503,000000503,data/mtf2025_web_images/00000/000000503.jpg,A plate of old fashioned Bavarian apple and mixed fruit strudel recipe.,A plate of old fashioned Bavarian apple slices and mixed fruit strudel recipe.,lowrank,0.1,1337
832:30:000000505,000000505,data/mtf2025_web_images/00000/000000505.jpg,"A variety of apple strudel pastries are displayed in a collage of images, showcasing the different stages of the dessert's preparation.","A variety of apple pies are displayed, with some using dough and others using a crescent roll.",lowrank,0.1,1337
832:31:000000506,000000506,data/mtf2025_web_images/00000/000000506.jpg,A plate with a pastry and a fruit on it.,A plate with a pastry and a fruit on it.,lowrank,0.1,1337
832:32:000000507,000000507,data/mtf2025_web_images/00000/000000507.jpg,"A fork is placed on a table next to two pastries, one of which has a cinnamon stick on it.","A fork is placed on a table next to two pastries, one of which has a cinnamon stick on it.",lowrank,0.1,1337
832:33:000000508,000000508,data/mtf2025_web_images/00000/000000508.jpg,"A plate of food with a pastry, apples, and cinnamon on a white plate.","A plate of food with a pastry, apples, and cinnamon on a white table.",lowrank,0.1,1337
832:34:000000509,000000509,data/mtf2025_web_images/00000/000000509.jpg,A picture of a fruit dessert with a woman on the left side of the image.,"A picture of a fruit dessert, specifically an apple strudel, with a slice cut out of it.",lowrank,0.1,1337
832:35:000000510,000000510,data/mtf2025_web_images/00000/000000510.jpg,A square white plate with a slice of cake on it.,A square white plate with a slice of cake on it.,lowrank,0.1,1337
832:36:000000512,000000512,data/mtf2025_web_images/00000/000000512.jpg,"A slice of cake is on a white plate, with a green leaf on top.","A slice of cake is on a white plate, with a green leaf on top.",lowrank,0.1,1337
832:37:000000513,000000513,data/mtf2025_web_images/00000/000000513.jpg,A plate of food with a pastry and a dessert with whipped cream on top.,A plate of food with a pastry and a dessert with whipped cream on top.,lowrank,0.1,1337
832:38:000000515,000000515,data/mtf2025_web_images/00000/000000515.jpg,A pastry is sliced and placed on a table with a few nuts and raisins scattered around it.,A pastry is sliced and placed on a table with a few nuts and raisins scattered around it.,lowrank,0.1,1337
832:39:000000516,000000516,data/mtf2025_web_images/00000/000000516.jpg,A pastry with a strawberry on top is sitting on a table.,A pastry with a strawberry on top is sitting on a table.,lowrank,0.1,1337
832:40:000000517,000000517,data/mtf2025_web_images/00000/000000517.jpg,"A white plate with a dessert on it, the dessert is a pastry with a dollop of whipped cream on top.","A white plate with a dessert on it, the dessert is a pastry with a dollop of whipped cream on top.",lowrank,0.1,1337
832:41:000000518,000000518,data/mtf2025_web_images/00000/000000518.jpg,A plate of food with a slice of pineapple on top and a green leaf on top of it.,A glass bowl filled with a creamy dessert topped with a slice of pineapple and a sprig of mint.,lowrank,0.1,1337
832:42:000000519,000000519,data/mtf2025_web_images/00000/000000519.jpg,"A pastry with a variety of fruits on top, including grapes, apples, and strawberries.","A pastry with a variety of fruits on top, including grapes, apples, and strawberries.",lowrank,0.1,1337
