sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:411:000000468,000000468,data/mtf2025_web_images/00000/000000468.jpg,"A white, boat-shaped plate holds a serving of golden-brown fried calamari rings nestled on a bed of fresh green lettuce, accompanied by a wedge of lemon and a small glass bowl of bright red marinara sauce, all presented against a clean white background.","A white, boat-shaped plate holds a generous serving of golden-brown, crispy onion rings nestled atop a bed of fresh green lettuce, accompanied by a small glass ramekin filled with vibrant red ketchup for dipping, all presented against a clean white background.",lowrank,0.05,1337
416:412:000000469,000000469,data/mtf2025_web_images/00000/000000469.jpg,"A meticulously plated gourmet dish featuring a golden-brown fried shrimp or prawn atop a vibrant yellow and orange layered base, garnished with delicate purple herbs and thin wooden skewers, presented on a light-colored rectangular wooden board alongside artistic orange sauce swirls and small dark green olives, all set against a textured dark gray woven placemat.","A meticulously arranged gourmet dish featuring three golden-brown, crispy fried items—possibly tempura or fritters—stacked vertically on a light wooden serving board, each garnished with a small sprig of fresh green herb and a delicate purple flower, flanked by two elegant, curved orange slices that add vibrant color contrast, all presented against a textured dark gray woven placemat that enhances the dish’s refined aesthetic.",lowrank,0.05,1337
416:413:000000470,000000470,data/mtf2025_web_images/00000/000000470.jpg,"A clear glass bowl filled with a colorful assortment of olives—green and black—garnished with fresh parsley leaves and lemon wedges, each olive skewered with a decorative toothpick, sits on a soft pink tablecloth, with blurred plates of appetizers and a wooden cutting board in the background, suggesting an elegant catered event or party setting.","A clear glass bowl filled with a colorful assortment of olives—black, green, and pitted—each skewered with a decorative toothpick featuring a small olive branch or leaf, sits on a soft pink tablecloth, surrounded by blurred platters of fresh vegetables and appetizers, suggesting an elegant outdoor or catered gathering.",lowrank,0.05,1337
416:414:000000471,000000471,data/mtf2025_web_images/00000/000000471.jpg,"A meticulously arranged gourmet appetizer features a rolled slice of smoked salmon atop a small mound of creamy dill-infused spread, all mounted on a white ceramic boat-shaped plate with a wooden skewer for handling, garnished with fresh dill fronds and surrounded by scattered crispy fried shallots or onions on a textured black surface.","A single, elegantly presented sushi roll—likely a Philadelphia roll with visible crab stick, cucumber, and avocado—rests atop a white ceramic spoon, garnished with a sprig of fresh dill and surrounded by scattered shavings of what appears to be dried seaweed or nori, all set against a textured black carbon-fiber-patterned surface that suggests a modern, upscale dining environment.",lowrank,0.05,1337
416:415:000000472,000000472,data/mtf2025_web_images/00000/000000472.jpg,"A vibrant, artfully arranged charcuterie and appetizer platter on a white oval plate features an assortment of cured meats like salami and prosciutto, creamy cheese rolls with red pepper strips, golden-brown fried croquettes, stuffed olives, thinly sliced radishes, lemon wedges, fresh parsley garnishes, and decorative yellow toothpicks, all set against a warm wooden table background.","A vibrant, circular charcuterie platter artfully arranged with overlapping slices of cured meats—such as salami and pepperoni—interspersed with golden-brown fried croquettes, fresh green parsley sprigs, and decorative yellow-and-white striped vegetable sticks, all presented on a white ceramic plate to create an inviting, festive appetizer display.",lowrank,0.05,1337
832:0:000000473,000000473,data/mtf2025_web_images/00000/000000473.jpg,"A meticulously plated gourmet dish features a cylindrical mound of creamy, colorful salad or tartare topped with a golden-brown fried plantain slice and garnished with fresh parsley, artfully arranged on a white ceramic plate alongside halved cherry tomatoes, scattered microgreens, and a delicate drizzle of red sauce, all set against a warm, dark wooden table surface.","A meticulously plated gourmet dish featuring a mound of finely chopped, colorful ingredients—likely a seafood or vegetable salad—garnished with vibrant red cherry tomatoes and delicate red sauce drizzles, crowned by two golden-brown fried plantain slices standing upright, all presented on a clean white oval plate against a warm, dark wooden table surface.",lowrank,0.05,1337
832:1:000000474,000000474,data/mtf2025_web_images/00000/000000474.jpg,"A vibrant, top-down view of a fresh vegetable platter arranged on a white plate, featuring neatly sliced cucumbers, radishes, carrots, cherry tomatoes, and celery sticks, with a hollowed-out orange bell pepper ring filled with creamy white dip serving as the centerpiece.","A vibrant, top-down view of a fresh vegetable platter featuring neatly arranged strips of crisp green celery, bright red cherry tomatoes, and thinly sliced radishes with their characteristic white flesh and pink edges, all presented in an appealing, colorful arrangement that suggests a healthy snack or appetizer.",lowrank,0.05,1337
832:2:000000475,000000475,data/mtf2025_web_images/00000/000000475.jpg,"A white, angular plate holds an appetizing arrangement of food: a small open-faced sandwich topped with fresh green lettuce and purple cabbage sits beside three dark, round meatballs sprinkled with sesame seeds, two triangular slices of white cheese, and a bed of shredded lettuce, all elegantly garnished with zigzag drizzles of dark sauce.","A white, angular plate holds a gourmet appetizer featuring golden-brown fried mozzarella balls nestled atop a bed of fresh green and purple lettuce, all elegantly drizzled with dark balsamic glaze in decorative zigzag patterns against a clean white background.",lowrank,0.05,1337
832:3:000000476,000000476,data/mtf2025_web_images/00000/000000476.jpg,"A white ceramic baking dish holds a golden-brown, crumbly fruit crumble topped with three scoops of vanilla ice cream, with a silver spoon resting inside the dish and hints of fresh strawberries visible around the edges, suggesting a warm, homemade dessert ready to be served.","A white, fluted ceramic bowl brims with a golden-brown, crumbly granola or oatmeal mixture studded with visible chunks of nuts and dried fruit, topped with six perfectly rounded scoops of creamy vanilla ice cream, with a silver spoon resting in the lower right corner and blurred red berries peeking from the edges to suggest a fresh, indulgent dessert scene.",lowrank,0.05,1337
832:4:000000477,000000477,data/mtf2025_web_images/00000/000000477.jpg,"This image features a close-up, appetizing view of apple crisp served in a white bowl, with golden-brown crumbly topping studded with oats and nuts, tender caramelized apple pieces glistening beneath, and a generous scoop of creamy vanilla ice cream melting slightly over the warm dessert, all presented against a soft-focus background with a spoon resting nearby, evoking a cozy, homemade treat.","A close-up, slightly angled shot captures a warm, golden-brown apple crumble or cobbler nestled in a white ceramic bowl, its textured, craggy topping glistening with caramelized fruit and buttery crumbs, generously crowned with a swirl of creamy white whipped cream that softens the rustic dessert’s edges, all framed by a subtle dark border that draws focus to the inviting, homey treat.",lowrank,0.05,1337
832:5:000000478,000000478,data/mtf2025_web_images/00000/000000478.jpg,"A rustic black cast-iron skillet brims with a golden-brown crumble-topped dessert—likely pear or apple crisp—with three scoops of vanilla ice cream melting atop the warm, textured crust, all set against a soft gray linen cloth and scattered with whole pears and a silver spoon, evoking a cozy, homemade autumnal treat.","A rustic black cast-iron skillet holds a warm, golden-brown crumble topping over a creamy vanilla ice cream scoop, surrounded by scattered caramelized pears and a crumpled gray linen napkin, evoking a cozy, homemade dessert scene.",lowrank,0.05,1337
832:6:000000479,000000479,data/mtf2025_web_images/00000/000000479.jpg,"A golden-brown, flaky square of baklava rests on a small, white, rounded-square plate, set against a textured blue surface with a sprig of lavender in the upper right corner, creating a simple yet elegant food presentation.","A golden-brown, flaky pastry—possibly a baklava or layered phyllo dessert with visible nuts and syrup—rests on a minimalist white square plate, set against a textured blue fabric background with subtle floral accents in the upper right corner.",lowrank,0.05,1337
832:7:000000480,000000480,data/mtf2025_web_images/00000/000000480.jpg,"A close-up, appetizing shot features a generous scoop of golden-brown apple crisp with visible chunks of tender apple and a crumbly oat topping, served on a white plate alongside a dollop of whipped cream, all overlaid with bold text proclaiming “THE BEST apple crisp I’VE EVER EATEN” in stylized fonts, with the website “CarissaShaw.com” discreetly placed at the bottom left, set against a softly blurred outdoor background suggesting a rustic or homey setting.","A close-up, appetizing shot of a rustic crumble dessert—likely apple or pear—with a golden-brown, textured topping and a dollop of creamy white whipped cream on the side, set against a soft-focus background with a semi-transparent beige banner overlaying the right side that reads “THE CREAM” in bold red and black lettering, evoking a cozy, homemade baking aesthetic.",lowrank,0.05,1337
832:8:000000481,000000481,data/mtf2025_web_images/00000/000000481.jpg,"A white bowl with a yellow rim decorated with small black paw prints sits atop a green-and-white checkered napkin, filled with smooth beige baby food and a bright blue plastic spoon resting inside; beside the bowl on the napkin is a small pile of uncooked oatmeal and a shiny red apple with a single green leaf attached, all arranged against a clean white background.","A white ceramic bowl filled with creamy beige baby food sits on a green-and-white checkered cloth, accompanied by a bright red apple and a blue plastic spoon resting inside the bowl, all arranged against a clean white background to evoke a wholesome, nutritious meal for an infant.",lowrank,0.05,1337
832:9:000000483,000000483,data/mtf2025_web_images/00000/000000483.jpg,"This image displays four realistic, top-down and side-view illustrations of white ceramic pet food bowls — two empty (one viewed from above, one from the side) and two filled with brown kibble (also shown from above and side), arranged in a 2x2 grid against a clean white background with subtle shadows to emphasize their three-dimensional form.","This image displays two identical white ceramic pet food bowls arranged side by side on a clean, light-gray surface — the left bowl is empty and reflects soft ambient light, while the right bowl is filled to the brim with dry, brown kibble that has a textured, granular appearance, suggesting it is ready for feeding.",lowrank,0.05,1337
832:10:000000484,000000484,data/mtf2025_web_images/00000/000000484.jpg,"A rustic black cast-iron skillet brims with a golden-brown crumble-topped dessert—likely pear or apple crisp—with three scoops of vanilla ice cream melting atop the warm, textured crust, all set against a soft gray linen cloth and scattered with whole pears and a silver spoon, evoking a cozy, homemade autumnal treat.","A rustic black cast-iron skillet holds a warm, golden-brown crumble topping over a creamy vanilla ice cream scoop, surrounded by scattered caramelized pears and a crumpled gray linen napkin, evoking a cozy, homemade dessert scene.",lowrank,0.05,1337
832:11:000000485,000000485,data/mtf2025_web_images/00000/000000485.jpg,"A white bowl filled with a warm, crumbly dessert—likely apple or pear crisp topped with a golden-brown streusel—is centered in the foreground, with a silver spoon resting inside; behind it, a rustic terracotta baking dish holds more of the same dessert, suggesting a freshly served, homemade treat on a dark countertop, with a hint of a pink container adding a pop of color to the cozy kitchen scene.","A close-up shot features a white ceramic bowl filled with a rustic dessert — likely apple crumble or pie — showcasing golden-brown, crumbly topping generously scattered over chunks of cooked, pale green apples, with a dark spoon resting inside the bowl; in the softly blurred background, a terracotta-colored bowl and part of a pink container suggest a cozy, homey kitchen setting.",lowrank,0.05,1337
832:12:000000486,000000486,data/mtf2025_web_images/00000/000000486.jpg,"A freshly baked, golden-brown crumble or cobbler sits nestled in a dark, round baking pan, its textured, buttery topping glistening under warm lighting against a muted gray countertop.","A freshly baked, golden-brown crumble or cobbler sits nestled in a dark, round baking dish, its textured, buttery topping glistening slightly under warm lighting, suggesting a comforting, homemade dessert ready to be served.",lowrank,0.05,1337
832:13:000000487,000000487,data/mtf2025_web_images/00000/000000487.jpg,"A white ceramic baking dish holds a golden-brown, crumbly fruit crumble topped with three scoops of vanilla ice cream, with a silver spoon resting inside the dish and hints of fresh strawberries visible around the edges, suggesting a warm, homemade dessert ready to be served.","A white, fluted ceramic bowl brims with a golden-brown, crumbly granola or oatmeal mixture studded with visible chunks of nuts and dried fruit, topped with six perfectly rounded scoops of creamy vanilla ice cream, with a silver spoon resting in the lower right corner and blurred red berries peeking from the edges to suggest a fresh, indulgent dessert scene.",lowrank,0.05,1337
832:14:000000488,000000488,data/mtf2025_web_images/00000/000000488.jpg,"A top-down view of a rustic wooden table featuring a white ceramic bowl filled with oatmeal and a wooden spoon resting inside, alongside a matching light blue plate placed to the left, creating a simple, cozy breakfast scene.","A top-down view of a rustic wooden table featuring a white ceramic bowl filled with creamy oatmeal and a wooden spoon resting inside, alongside an empty matte blue plate to the left, creating a simple, inviting breakfast scene.",lowrank,0.05,1337
832:15:000000489,000000489,data/mtf2025_web_images/00000/000000489.jpg,"A hand sprinkles a crumbly, golden-brown streusel topping over neatly arranged slices of pale yellow apples in a dark round baking pan, set against a soft gray linen cloth that adds a rustic, homey feel to the scene.","A hand sprinkles a crumbly, golden-brown streusel topping over neatly arranged slices of pale yellow apples in a dark round baking pan, set against a soft, textured gray linen cloth that adds rustic warmth to the scene.",lowrank,0.05,1337
832:16:000000490,000000490,data/mtf2025_web_images/00000/000000490.jpg,"This image displays four realistic, top-down and side-view illustrations of white ceramic pet food bowls — two empty (one viewed from above, one from the side) and two filled with brown kibble (also shown from above and side), arranged in a 2x2 grid against a clean white background with subtle shadows to emphasize their three-dimensional form.","This image displays two identical white ceramic pet food bowls arranged side by side on a clean, light-gray surface — the left bowl is empty and reflects soft ambient light, while the right bowl is filled to the brim with dry, brown kibble that has a textured, granular appearance, suggesting it is ready for feeding.",lowrank,0.05,1337
832:17:000000491,000000491,data/mtf2025_web_images/00000/000000491.jpg,"A golden-brown, flaky rectangular pastry—likely a baklava or similar layered dessert—rests in a disposable aluminum foil tray, its surface glistening with syrup and scored into neat squares, set against a light wooden table background.","A golden-brown, flaky rectangular pastry—likely a large baklava or phyllo-based dessert—sits centered in a disposable aluminum foil baking pan, its surface glistening with syrup or oil and showing slight browning and texture variations from baking, all resting on a light wooden table with a blurred background hinting at a casual dining or kitchen setting.",lowrank,0.05,1337
832:18:000000492,000000492,data/mtf2025_web_images/00000/000000492.jpg,"A white ceramic plate with subtle concentric ridges holds three golden-brown, flaky pastries—likely apple turnovers or hand pies—with visible fruit filling peeking from their crimped edges, accompanied by two whole apples (one red-and-yellow, one green) resting beside them, all arranged on a rustic wooden cutting board with alternating light and dark stripes.","A white ceramic plate with a subtle concentric ring pattern holds six golden-brown, flaky pastries—likely cinnamon rolls or similar sweet buns—with visible swirls of filling and slightly crisp edges, arranged in a circular formation alongside three red-and-green apples that add a fresh, natural contrast to the warm tones of the baked goods, all set upon a light wooden cutting board with a darker border, suggesting a rustic, homey breakfast or snack setting.",lowrank,0.05,1337
832:19:000000493,000000493,data/mtf2025_web_images/00000/000000493.jpg,"A clear glass bowl filled with a creamy white dessert, likely panna cotta or custard, is garnished with sliced yellow fruit (possibly pear or apple) and a sprig of fresh mint, all dusted with a fine spice like cinnamon, resting on a woven bamboo placemat alongside whole red-and-green apples, a small white flower, and a fork, creating a fresh, rustic, and appetizing still-life scene.","A clear glass bowl filled with a creamy, pale yellow dessert—likely panna cotta or custard—is artfully garnished with thin slices of fresh apple and sprigs of mint, resting on a woven bamboo placemat, surrounded by whole red-and-yellow apples and additional mint leaves, creating a fresh, rustic, and appetizing still-life composition.",lowrank,0.05,1337
832:20:000000494,000000494,data/mtf2025_web_images/00000/000000494.jpg,"A white bowl with a yellow rim decorated with small black paw prints sits atop a green-and-white checkered napkin, filled with smooth beige baby food and a bright blue plastic spoon resting inside; beside the bowl on the napkin is a small pile of uncooked oatmeal and a shiny red apple with a single green leaf attached, all arranged against a clean white background.","A white ceramic bowl filled with creamy beige baby food sits on a green-and-white checkered cloth, accompanied by a bright red apple and a blue plastic spoon resting inside the bowl, all arranged against a clean white background to evoke a wholesome, nutritious meal for an infant.",lowrank,0.05,1337
832:21:000000495,000000495,data/mtf2025_web_images/00000/000000495.jpg,"In a monochromatic still-life composition, a shallow ceramic bowl brims with an assortment of fruits—including round apples and elongated pears—arranged casually on a marble-topped surface against a minimalist backdrop of plain walls, evoking a quiet, timeless domestic scene.","In a minimalist black-and-white composition, a shallow ceramic bowl brims with a cluster of smooth, rounded fruits—likely apples or pears—arranged casually on a flat, textured surface against a stark, unadorned wall, evoking quiet stillness and monochromatic simplicity.",lowrank,0.05,1337
832:22:000000496,000000496,data/mtf2025_web_images/00000/000000496.jpg,"A steaming bowl of hearty, brownish stew or casserole with visible chunks of meat and vegetables sits on a vibrant pink countertop, framed by a retro-style kitchen backdrop featuring purple-and-white checkered tiles above and cream-colored cabinets below, evoking a cozy, nostalgic dining atmosphere.","A close-up, stylized illustration of a steaming bowl of ramen or noodle soup, featuring a rich brown broth with visible chunks of meat, vegetables, and noodles, presented in a white ceramic bowl with a red rim, set against a retro kitchen backdrop with purple-and-white checkered tiles and a yellow countertop.",lowrank,0.05,1337
832:23:000000497,000000497,data/mtf2025_web_images/00000/000000497.jpg,"A golden-brown, fluted pastry tart sits in a white paper liner with a wavy brown pattern, generously topped with a colorful medley of fresh fruit including sliced strawberries, green grapes, glazed cherries, and wedges of peach or nectarine, all arranged to create a vibrant, appetizing display against a clean white background.","A fluted, white paper tart shell is filled with a colorful assortment of fresh fruit—including glossy red cherries, pale yellow apple slices, and plump green grapes—arranged in a vibrant, appetizing mound against a stark white background.",lowrank,0.05,1337
832:24:000000498,000000498,data/mtf2025_web_images/00000/000000498.jpg,"A vintage-style, cream-colored ceramic pie plate with a fluted rim sits against a deep blue background, featuring a charming illustration of a golden-brown apple pie on a green stand at the top, surrounded by colorful depictions of apples, a teapot, and a glass of milk, with the words “Apple Pie” elegantly scripted in green above a whimsical poem or recipe text that wraps around the plate’s inner surface.","A cream-colored, scalloped-edge ceramic plate rests on a deep blue fabric background, featuring a repeating printed design of autumnal pumpkins, gourds, and leaves in warm orange, yellow, and green hues, evoking a harvest or Thanksgiving theme.",lowrank,0.05,1337
832:25:000000499,000000499,data/mtf2025_web_images/00000/000000499.jpg,"A golden-brown apple pie with a flaky crust and a single slice removed sits in a red ceramic dish lined with white parchment paper, accompanied by a whole green apple in the background, all set against a vibrant teal backdrop featuring decorative icons and text that reads “Apple Pie” and “Homemade Recipe.”","A golden-brown, flaky-crust apple pie sits in a white ceramic dish with a red rim, its surface dotted with crimped edges and a few visible apple slices peeking through, accompanied by a whole green apple and a yellow pear in the background, all set against a bright turquoise backdrop adorned with circular icons suggesting organic or natural ingredients.",lowrank,0.05,1337
832:26:000000500,000000500,data/mtf2025_web_images/00000/000000500.jpg,"In a bright, homey kitchen setting, a golden-brown, flaky apple strudel — labeled “Oma’s Apple Strudel” — sits invitingly on a white plate with a fork beside it, its layers revealing soft, spiced apple filling and hints of raisins or cinnamon, while in the softly blurred background, additional slices rest on a platter alongside green napkins and a white cup, evoking a warm, nostalgic family dessert moment.","A close-up, appetizing shot features a flaky, golden-brown pastry—likely a turnover or hand pie—with a visible filling of sliced apples and possibly cinnamon or sugar, resting on a white plate with a fork beside it; in the softly blurred background, additional pastries and green napkins suggest a cozy café or home-baking setting, evoking warmth and homemade comfort.",lowrank,0.05,1337
832:27:000000501,000000501,data/mtf2025_web_images/00000/000000501.jpg,"A close-up, appetizing shot of a golden-brown apple strudel dusted with powdered sugar and garnished with fresh mint leaves, accompanied by bold pink text overlay reading “ANGY SIMPLE food STRUDEL Di mele,” suggesting a simple homemade recipe for apple strudel.","A close-up, appetizing shot of a flaky, golden-brown pastry—likely an apple strudel or similar fruit-filled turnover—generously dusted with powdered sugar and garnished with fresh green mint leaves, overlaid with bold pink text reading “MINT” in a modern sans-serif font, creating a vibrant contrast that emphasizes the dessert’s sweet and refreshing flavor profile.",lowrank,0.05,1337
832:28:000000502,000000502,data/mtf2025_web_images/00000/000000502.jpg,"A delectable slice of apple strudel, dusted with powdered sugar and nestled in a flaky pastry crust, is artfully plated alongside vibrant yellow peach slices, a dollop of whipped cream garnished with mint leaves and a glossy dark cherry, all set against a clean white background that highlights the dessert’s rich textures and inviting presentation.","A close-up view of a plated dessert featuring a golden-brown pastry or cake slice generously dusted with powdered sugar, accompanied by vibrant yellow peach slices and garnished with fresh green mint leaves and a dark cherry, all arranged on a white plate with a hint of whipped cream or frosting in the background.",lowrank,0.05,1337
832:29:000000503,000000503,data/mtf2025_web_images/00000/000000503.jpg,"This image features a close-up photograph of a sliced, golden-brown Bavarian apple and mixed fruit strudel dusted with powdered sugar, presented on a clear glass plate, set against a plain background with the title “Old Fashioned Bavarian Apple & Mixed Fruit Strudel Recipe” above it and a copyright notice for Mirae Page at the bottom.","A glass pie dish holds a golden-brown, flaky pastry pie dusted with powdered sugar, its sliced layers revealing a rich, caramelized filling that glistens under warm lighting, evoking a sense of homemade comfort and indulgence.",lowrank,0.05,1337
832:30:000000505,000000505,data/mtf2025_web_images/00000/000000505.jpg,"This collage showcases the step-by-step preparation and final presentation of an Apple Strudel made with crescent roll dough and apple pie filling, featuring images of raw dough squares being filled, baked golden-brown strudles on baking sheets, a finished strudel drizzled with white icing, and a decorative red apple icon alongside bold red text announcing “Apple Strudel” against a light blue background.","This image displays a vertical collage of six photographs showing the step-by-step preparation of apple crumbles — from raw pastry shells filled with apple slices to the final glazed, baked treats — arranged on the left side, while the right side features bold red text reading “Apple Crumble” repeated three times with decorative apple motifs, all set against a clean white background to emphasize the homemade baking process and finished dessert.",lowrank,0.05,1337
832:31:000000506,000000506,data/mtf2025_web_images/00000/000000506.jpg,"A white, star-shaped plate holds three square slices of apple pie dusted with powdered sugar, accompanied by a few fresh apple wedges and a small dollop of whipped cream, all set against a black-and-white patterned background.","A square white plate with a black abstract pattern holds four triangular slices of apple strudel dusted with powdered sugar, accompanied by two fresh apple wedges on the side, all arranged in a casual, inviting presentation.",lowrank,0.05,1337
832:32:000000507,000000507,data/mtf2025_web_images/00000/000000507.jpg,"On a rich, dark wooden surface, golden-brown cinnamon rolls with visible raisins and cream cheese filling are artfully arranged alongside whole cinnamon sticks and scattered dark raisins, with a silver fork resting diagonally across the rolls to evoke a warm, inviting baking scene.","A rustic, golden-brown cinnamon roll with visible swirls of filling and scattered dark raisins rests on a warm, reddish-brown wooden surface, accompanied by two whole cinnamon sticks and a silver fork positioned diagonally across the frame, evoking a cozy, homemade baking scene.",lowrank,0.05,1337
832:33:000000508,000000508,data/mtf2025_web_images/00000/000000508.jpg,"A golden-brown, flaky apple strudel dusted with powdered sugar sits on a white plate with a gold rim, accompanied by two thin apple slices and three cinnamon sticks, all arranged beside a red napkin and a silver fork, evoking a cozy, rustic dessert presentation.","A golden-brown, flaky apple strudel dusted with powdered sugar sits on a white plate with a brown rim, accompanied by three thin apple slices and several cinnamon sticks arranged artfully beside it, all set against a warm-toned background that suggests a cozy, rustic dessert presentation.",lowrank,0.05,1337
832:34:000000509,000000509,data/mtf2025_web_images/00000/000000509.jpg,"This image is a collage promoting an “Easy Apple Strudel Recipe” under the “Fruit Desserts” category, featuring multiple views of golden-brown, flaky apple strudel — one whole on a white plate dusted with powdered sugar, another sliced to reveal its layered pastry and spiced apple filling, and a third whole strudel resting on parchment paper — all arranged around a central red banner with white text and a cartoon chef logo in the bottom-left corner.","This image is a vertically stacked collage of three close-up photographs showcasing golden-brown, flaky pastries dusted with powdered sugar, likely strudel or similar layered desserts, arranged on white plates against a clean background, with a cartoon chef mascot and the word “Dessert” overlaid in the center panel to emphasize the sweet, indulgent nature of the food.",lowrank,0.05,1337
832:35:000000510,000000510,data/mtf2025_web_images/00000/000000510.jpg,"A golden-brown, flaky square of baklava rests on a small, white, rounded-square plate, set against a textured blue surface with a sprig of lavender in the upper right corner, creating a simple yet elegant food presentation.","A golden-brown, flaky pastry—possibly a baklava or layered phyllo dessert with visible nuts and syrup—rests on a minimalist white square plate, set against a textured blue fabric background with subtle floral accents in the upper right corner.",lowrank,0.05,1337
832:36:000000512,000000512,data/mtf2025_web_images/00000/000000512.jpg,"A slice of layered, golden-brown dessert—possibly a fruit-based cake or mousse with visible chunks of fruit—is elegantly plated on a white textured dish, garnished with a thin slice of pear and a sprig of fresh mint, with a drizzle of amber syrup pooling slightly at the base, all set against a softly blurred background suggesting a rustic table setting.","A slice of layered, golden-brown cake or pastry—possibly a mille-feuille or Napoleon—rests on a white textured plate, garnished with a delicate, translucent apple slice and a hint of caramelized sauce, set against a softly blurred background that suggests a rustic table setting.",lowrank,0.05,1337
832:37:000000513,000000513,data/mtf2025_web_images/00000/000000513.jpg,"This split-image composition showcases a luxurious white chocolate bar with a grid pattern and golden ribbon on the left, alongside a warm apple strudel dusted with powdered sugar and topped with dollops of whipped cream on the right, both presented in an inviting, high-contrast food photography style that emphasizes indulgence and comfort.","This image presents a split composition: on the left, a pristine white chocolate bar with a grid of square indentations rests on a white surface, adorned with a delicate yellow ribbon; on the right, a close-up reveals a rich apple pie slice topped with fluffy whipped cream and golden-brown pastry crust, with hints of cinnamon and fruit filling visible, all set against a warm, rustic background that evokes comfort and indulgence.",lowrank,0.05,1337
832:38:000000515,000000515,data/mtf2025_web_images/00000/000000515.jpg,"A golden-brown, flaky pastry roll—likely a strudel or similar baked dessert—is sliced open to reveal a rich, textured filling of chopped walnuts and raisins, resting on crinkled parchment paper atop a rustic dark wooden surface, with scattered whole walnuts and raisins around it and a blurred yellow apple in the background, evoking a warm, homemade, autumnal treat.","A golden-brown, flaky pastry—likely a baklava or similar layered dessert—is sliced open to reveal a rich, textured filling of chopped nuts and possibly honey or syrup, resting on crinkled parchment paper alongside scattered whole raisins and a partial view of a whole apple in the background, evoking a rustic, homemade baking scene.",lowrank,0.05,1337
832:39:000000516,000000516,data/mtf2025_web_images/00000/000000516.jpg,"A beautifully arranged fruit tart sits on a textured beige placemat, featuring a golden-brown pastry crust filled with creamy custard and topped with neatly fanned slices of green apple, crowned by a fresh whole strawberry with its green leafy stem still attached.","A beautifully arranged dessert tart sits on a textured beige surface, featuring a golden-brown crust filled with creamy custard and topped with neatly fanned slices of fresh green apple, crowned by a vibrant red strawberry with its green leafy calyx still attached, creating an elegant and appetizing presentation.",lowrank,0.05,1337
832:40:000000517,000000517,data/mtf2025_web_images/00000/000000517.jpg,"A gourmet dessert featuring a golden-brown, crispy pastry base topped with a generous scoop of vanilla ice cream, drizzled with caramel sauce and garnished with fresh mint leaves, elegantly presented on a modern white triangular plate against a clean white background.","A triangular white plate holds a golden-brown, flaky pastry—possibly a turnover or empanada—topped with a dollop of creamy white filling and drizzled with amber-colored caramel sauce, garnished with two fresh green mint leaves arranged artfully on the right side, all set against a clean white background that emphasizes the dessert’s rich textures and warm tones.",lowrank,0.05,1337
832:41:000000518,000000518,data/mtf2025_web_images/00000/000000518.jpg,"A clear glass bowl filled with a creamy white dessert, likely panna cotta or custard, is garnished with sliced yellow fruit (possibly pear or apple) and a sprig of fresh mint, all dusted with a fine spice like cinnamon, resting on a woven bamboo placemat alongside whole red-and-green apples, a small white flower, and a fork, creating a fresh, rustic, and appetizing still-life scene.","A clear glass bowl filled with a creamy, pale yellow dessert—likely panna cotta or custard—is artfully garnished with thin slices of fresh apple and sprigs of mint, resting on a woven bamboo placemat, surrounded by whole red-and-yellow apples and additional mint leaves, creating a fresh, rustic, and appetizing still-life composition.",lowrank,0.05,1337
832:42:000000519,000000519,data/mtf2025_web_images/00000/000000519.jpg,"A golden-brown, fluted pastry tartlet sits centered on a stark white background, crowned with an artful arrangement of fresh fruit including glossy green and deep purple grapes, thinly sliced red and yellow apple wedges, and a drizzle of glossy caramel or honey sauce that glistens atop the fruit, creating a vibrant, appetizing contrast against the warm tones of the baked crust.","A single, elegant fruit tartlet with a fluted pastry crust is topped with neatly arranged slices of red and yellow apple, glossy green grapes, and a drizzle of white icing or cream, all set against a clean white background that highlights its fresh, appetizing appearance.",lowrank,0.05,1337
832:43:000000520,000000520,data/mtf2025_web_images/00000/000000520.jpg,"A slice of layered, golden-brown dessert—possibly a fruit-based cake or mousse with visible chunks of fruit—is elegantly plated on a white textured dish, garnished with a thin slice of pear and a sprig of fresh mint, with a drizzle of amber syrup pooling slightly at the base, all set against a softly blurred background suggesting a rustic table setting.","A slice of layered, golden-brown cake or pastry—possibly a mille-feuille or Napoleon—rests on a white textured plate, garnished with a delicate, translucent apple slice and a hint of caramelized sauce, set against a softly blurred background that suggests a rustic table setting.",lowrank,0.05,1337
832:44:000000521,000000521,data/mtf2025_web_images/00000/000000521.jpg,"A golden-brown, fluted pastry tart sits in a white paper liner with a wavy brown pattern, generously topped with a colorful medley of fresh fruit including sliced strawberries, green grapes, glazed cherries, and wedges of peach or nectarine, all arranged to create a vibrant, appetizing display against a clean white background.","A fluted, white paper tart shell is filled with a colorful assortment of fresh fruit—including glossy red cherries, pale yellow apple slices, and plump green grapes—arranged in a vibrant, appetizing mound against a stark white background.",lowrank,0.05,1337
832:45:000000524,000000524,data/mtf2025_web_images/00000/000000524.jpg,"This image displays a vertically oriented red package of “La Pastina” brand Arborio rice, featuring elegant gold script lettering and a large stylized “P” logo overlaid on a vibrant photograph of cooked risotto garnished with pistachios, red pepper strips, and herbs, while a small circular inset shows the raw white grains of Arborio rice.","This image displays a vertically oriented product package for Arborio rice, featuring a rich red background with elegant gold script lettering spelling “Arborio” in a flowing cursive font, overlaid on a stylized graphic of green asparagus spears and scattered white rice grains, with two small circular insets showing close-ups of the raw rice kernels, all framed by a thin gold border and accented with decorative flourishes.",lowrank,0.05,1337
