sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
1248:345:000001350,000001350,data/mtf2025_web_images/00000/000001350.jpg,"The image showcases a freshly prepared burger served on a white plate, accompanied by a side of sliced tomatoes and fresh lettuce, all neatly arranged on a red napkin atop a wooden table.","可能可能是因为, an, This возможно",mask,0.7,1337
1248:346:000001351,000001351,data/mtf2025_web_images/00000/000001351.jpg,"The image showcases a gourmet dish served in a hollowed-out bread bowl, filled with a colorful salad featuring cherry tomatoes, cucumbers, and crumbled cheese, garnished with fresh lettuce, all presented on a black tray alongside a small white bowl of mustard and a glass of water.","可能可能是因为, they may be a23455655555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555",mask,0.7,1337
1248:347:000001352,000001352,data/mtf2025_web_images/00000/000001352.jpg,"The image showcases a close-up of a mouthwatering burger featuring a juicy grilled patty, fresh lettuce, ripe tomato slices, and melted cheese, all nestled between a golden-brown toasted bun.","可能可能是因为, a汉堡包",mask,0.7,1337
1248:348:000001353,000001353,data/mtf2025_web_images/00000/000001353.jpg,"The image showcases a close-up of a gourmet sandwich with a golden-brown bun, fresh lettuce, juicy tomato slices, crisp white onions, and melted cheese, all served alongside a vibrant green salad garnished with olives, all set against a blurred background that emphasizes the food's rich colors and textures.",可能可能需要，一个 another two,mask,0.7,1337
1248:349:000001354,000001354,data/mtf2025_web_images/00000/000001354.jpg,"The image showcases a gourmet burger served on a black slate plate with a wooden border, garnished with crumbled blue cheese and a toothpick, set against a dark background that emphasizes the dish's rich colors and textures.",可能可能是因为， a,mask,0.7,1337
1248:350:000001355,000001355,data/mtf2025_web_images/00000/000001355.jpg,"The image showcases a plate of appetizers featuring skewers with grilled chicken, cherry tomatoes, and fresh basil leaves, accompanied by a side of golden-brown fried potato wedges and a small bowl of creamy sauce, all arranged on a decorative plate with floral patterns.","可能可能需要, a few tomatoes from This is food. A few plates of food on a few of by; few of2 1 2 3 3 4 5 6 7 8 8 9 10 10 11 11 11 12 13 14 14 15 17 18 19 20 20 3 4 5 3 6 7 8 9 10 30 35 4 5 6 7 8 9 10 11 12 13 14 15 16 3 4 5 6 7 80 8 9 10 11 12 13 14 15 16 17 18 19 10 20 3 40 2 3 1 4 5 6 7 80 9 10 11 12 13 14 15 16 17 18",mask,0.7,1337
1248:351:000001356,000001356,data/mtf2025_web_images/00000/000001356.jpg,"The image showcases a golden-brown fried dish, likely a potato or vegetable fritter, topped with a creamy sauce and garnished with finely chopped green onions, served on a bed of fresh lettuce on a white plate against a light background.",可能可能是因为， тр игров an unknown or ambiguous term. unknown,mask,0.7,1337
1248:352:000001357,000001357,data/mtf2025_web_images/00000/000001357.jpg,"The image showcases a vibrant red plate adorned with a beautifully presented dish featuring grilled meat garnished with herbs, accompanied by roasted vegetables such as tomatoes and peppers, all artfully arranged for an appetizing presentation.",可能可能是因为， they可能再次尝试。,mask,0.7,1337
1248:353:000001358,000001358,data/mtf2025_web_images/00000/000001358.jpg,"The image showcases a hearty meal consisting of a juicy burger topped with crispy fried onions, a side of golden ridged potato chips, creamy coleslaw, and a glass of iced tea, all served on a red checkered tablecloth that adds a classic diner ambiance.","可能可能是因为, they may be achieved in a certain amount of time ago, burger, a few of these. burger again of these of a hamburger.",mask,0.7,1337
1248:354:000001359,000001359,data/mtf2025_web_images/00000/000001359.jpg,"A gourmet burger with sesame seed buns, fresh lettuce, tomato slices, and a creamy spread is artfully presented on a white plate, accompanied by a lemon wedge and sprigs of dill, all set against a clean white background.",可能可能要，汉堡包,mask,0.7,1337
1248:355:000001360,000001360,data/mtf2025_web_images/00000/000001360.jpg,"The image showcases a freshly prepared burger with a sesame seed bun, topped with lettuce, tomato slices, and a slice of red onion, all served alongside fresh lettuce leaves and a whole tomato on a wooden cutting board against a dark background.",可能可能的，一段 edible food with the following ingredients: process.,mask,0.7,1337
1248:356:000001361,000001361,data/mtf2025_web_images/00000/000001361.jpg,"A beautifully arranged dish featuring a vibrant red sauce as the centerpiece, surrounded by fresh green lettuce and sliced cucumbers, garnished with finely chopped green onions, all presented on a sleek white rectangular plate against a clean white background.","可能可能是因为, a文化. a salad of fresh salad with y by adding new salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of fresh salad of",mask,0.7,1337
1248:357:000001362,000001362,data/mtf2025_web_images/00000/000001362.jpg,"The image showcases a rustic plate of crispy bacon strips garnished with fresh arugula leaves and vibrant cherry tomatoes, set against a dark, textured background that enhances the earthy tones of the dish.","可能可能需要, a тр ткань-кана-эфирнaя бaя.5 picture of tomatoes on a plate of fresh tomatoesatoes;2 1234;98289;989;9;989;99989;9;989;989;989;989;989;989;99989;989;99989;999899;99989;99989;989;989;989;989;989;989;99989;989;989;989;989;989;989;989;989;99989;99989;989;99989;99989;989;99989;99989;99989;99989;99989;99989;9",mask,0.7,1337
1248:358:000001363,000001363,data/mtf2025_web_images/00000/000001363.jpg,"The image showcases a gourmet dish featuring a richly browned meat patty served atop a bed of crispy, golden-brown fried potatoes, garnished with fresh dill, all nestled within a vibrant red sauce in a clear glass bowl, set against a stark white background.","可能可能需要, a certain food,3 some.",mask,0.7,1337
1248:359:000001364,000001364,data/mtf2025_web_images/00000/000001364.jpg,"The image showcases a freshly prepared sandwich with layers of ham, cheese, lettuce, and tomato, accompanied by a vibrant red tomato half, fresh green lettuce leaves, and two spice containers, all arranged on a round wooden plate against a dark background.","可能可能的食品, fiberglass salad with tomatoes by two tomatoes.丐汤后，两",mask,0.7,1337
1248:360:000001365,000001365,data/mtf2025_web_images/00000/000001365.jpg,"The image showcases a hearty bowl of potato salad served in a bread bowl, garnished with roasted red potatoes, fresh herbs, and a sprinkle of black pepper, accompanied by a side of mustard sauce in a small white dish.","潺潺流水流经的阴阳泉后。泉水中的第一。泉水中的多汁蔬菜，新鲜的食材;阳蔬菜 new.新鲜的 chicken salad, fresh new. 新鲜 fresh new fresh chicken new. new fresh chicken new fresh chicken new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new. new.",mask,0.7,1337
1248:361:000001366,000001366,data/mtf2025_web_images/00000/000001366.jpg,"The image showcases a close-up of a gourmet burger with fresh lettuce, tomato slices, and a juicy patty, accompanied by a small bowl of crispy fried onions and a side of creamy coleslaw, all set on a rustic wooden table.",可能可能需要，一个 another two,mask,0.7,1337
1248:362:000001367,000001367,data/mtf2025_web_images/00000/000001367.jpg,"The image showcases a close-up of a sesame seed bun burger resting on a dark, textured surface, with a focus on its golden-brown bun, creamy white sauce, and fresh green lettuce peeking out from beneath the top bun.","可能可能需要,请, use the sandwich",mask,0.7,1337
1248:363:000001368,000001368,data/mtf2025_web_images/00000/000001368.jpg,"The image showcases a freshly prepared burger with a sesame seed bun, topped with lettuce, tomato slices, and a fried patty, accompanied by crispy onion rings and a side of golden-brown fried chicken, all served on a piece of parchment paper.","可能可能反应, may.2...",mask,0.7,1337
1248:364:000001369,000001369,data/mtf2025_web_images/00000/000001369.jpg,"The image showcases two white pet food bowls, one empty and the other filled with dry kibble, set against a clean, white background.","可能可能是因为, a猫科动物在。 � , . 请 .",mask,0.7,1337
1248:365:000001370,000001370,data/mtf2025_web_images/00000/000001370.jpg,"The image showcases a slice of whole grain bread topped with a vibrant red tomato slice garnished with green herbs, accompanied by a fresh green basil leaf, all set against a clean white background.","可能可能是因为, an тр, This植物园",mask,0.7,1337
1248:366:000001371,000001371,data/mtf2025_web_images/00000/000001371.jpg,"The image showcases a beautifully plated dish featuring a grilled chicken breast topped with fresh tomato slices, served alongside a bed of vibrant green spinach leaves on a square white plate against a stark black background.",可能可能是因为．,mask,0.7,1337
1248:367:000001372,000001372,data/mtf2025_web_images/00000/000001372.jpg,"The image showcases an elegantly plated dish featuring a variety of colorful ingredients, including a vibrant green garnish, a slice of tomato, a piece of breaded or fried food, and what appears to be a dollop of cream or sauce, all artfully arranged on a glossy black square plate against a stark white background.","可能可能是因为, a文化。ダラスダラス",mask,0.7,1337
1248:368:000001373,000001373,data/mtf2025_web_images/00000/000001373.jpg,"The image showcases a small, square white dish containing a portion of lasagna topped with melted cheese, fresh basil leaves, and sliced cherry tomatoes, all set against a clean white background.","可能可能是因为, a certain food with This is a personal chef's dream dish. personal chef's dream dishes ""to go007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007",mask,0.7,1337
1248:369:000001374,000001374,data/mtf2025_web_images/00000/000001374.jpg,"The image showcases a vibrant and fresh salad arranged on a white plate, featuring crisp lettuce, juicy tomato slices, sliced red onion, creamy avocado, shredded carrots, and a dollop of what appears to be a tangy dressing or sauce, all set against a stark black background that accentuates the colors and textures of the ingredients.","可能可能是因为, a西兰花和番茄",mask,0.7,1337
1248:370:000001375,000001375,data/mtf2025_web_images/00000/000001375.jpg,"The image showcases a freshly prepared croissant sandwich filled with slices of turkey, tomato, and cheese, accompanied by a side of tortilla chips, all served on a beige plate against a red and white checkered tablecloth backdrop.","可能可能是因为, he, The турникеи турникеи турникеи турникеи турникеи турникеи турникеи турникеи турникеи турникеи турникеи турникеи турникеи турникеи турникеи тур",mask,0.7,1337
1248:371:000001376,000001376,data/mtf2025_web_images/00000/000001376.jpg,"The image showcases a delicious club sandwich served on a wooden board, accompanied by a side of crispy golden fries and a small bowl of vibrant red ketchup, all set against a softly blurred background that emphasizes the appetizing presentation of the meal.",可能可能在 edible / edible food This. Please edibl,mask,0.7,1337
1248:372:000001377,000001377,data/mtf2025_web_images/00000/000001377.jpg,"The image showcases a gourmet dish featuring a cylindrical arrangement of shredded cheese and herbs, topped with crispy bread slices and fresh greens, accompanied by two golden-brown prawns on either side, all elegantly presented on a white plate against a rustic wooden backdrop.","可能可能是因为, they may bamboo shrimp",mask,0.7,1337
1248:373:000001378,000001378,data/mtf2025_web_images/00000/000001378.jpg,"The image showcases a neatly arranged meal consisting of a toasted sandwich with fresh lettuce and tomato, a serving of creamy chicken salad, and two small cherry tomatoes, all presented on a simple gray plate against a clean white background.","可能可能是因为, a дерев another sandwich",mask,0.7,1337
1248:374:000001379,000001379,data/mtf2025_web_images/00000/000001379.jpg,"The image showcases a vibrant Caesar salad served in a white bowl, featuring grilled chicken pieces, crisp romaine lettuce, creamy parmesan cheese shavings, and slices of toasted bread, all arranged alongside a small container of dressing and a wooden cutting board with additional grilled chicken and a knife.","可能可能是因为， they, fresh chicken breast, chicken thigh, chicken wing, beef steak, lamb, pork, veal, mutton, goat meat, red meat, fresh fish, fresh shellfish, fish again, fish, fresh fish, fish, fish, fish, fish, fish, fish, fish, fish, fish, fish, fish, fish, fish,fish, fish, fish, fish, fish, fish, fish, fish, fish, fish, fish, fish, fish, fish,fish,fish",mask,0.7,1337
1248:375:000001380,000001380,data/mtf2025_web_images/00000/000001380.jpg,"The image showcases a beautifully arranged dish of mini quiches nestled in crispy pastry cups, garnished with fresh herbs and accompanied by vibrant cherry tomatoes and a large leaf of spinach, all set against a rustic wooden backdrop.","可能可能需要,一段,",mask,0.7,1337
1248:376:000001381,000001381,data/mtf2025_web_images/00000/000001381.jpg,"The image showcases a vibrant arrangement of pickled vegetables, including red and green peppers, yellow squash, and white onions, nestled inside a clear glass jar with a red and white label, placed atop a purple plate that also holds a small, round, orange and white cookie. The setting appears to be an outdoor table with blurred greenery in the background, suggesting a casual and inviting meal setup.","可能, after a...",mask,0.7,1337
1248:377:000001382,000001382,data/mtf2025_web_images/00000/000001382.jpg,"The image features a close-up of a black plate with two halves of a toasted baguette, each topped with a dollop of creamy white substance and a small amount of red sauce, placed on a dark surface against a neutral background.","可能可能是因为, a巧克力杯状物的图片。可能。",mask,0.7,1337
1248:378:000001383,000001383,data/mtf2025_web_images/00000/000001383.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, creamy mayonnaise, and a slice of golden-brown bread, all held together by a toothpick.",可能可能需要，可以.,mask,0.7,1337
1248:379:000001384,000001384,data/mtf2025_web_images/00000/000001384.jpg,"The image features the VectorStock logo, which consists of a stylized white ""V"" with a small heart shape inside it, accompanied by the text ""VectorStock"" in lowercase white letters against a solid blue background.",,mask,0.7,1337
1248:380:000001385,000001385,data/mtf2025_web_images/00000/000001385.jpg,"The image showcases a meal consisting of a crispy breaded cutlet served alongside a fresh salad made with mixed greens, cherry tomatoes, corn kernels, and possibly some herbs, all presented on a black plate against a light blue background.",可能可能需要，一个 another new.,mask,0.7,1337
1248:381:000001386,000001386,data/mtf2025_web_images/00000/000001386.jpg,"The image captures a close-up of a small white bowl filled with a colorful salad featuring chunks of cheese, diced tomatoes, and possibly some greens, set against a blurred background that includes another dish and a dark, warm-toned setting, suggesting an intimate dining atmosphere.","可能可能要, they may be green. a tea,. picture a restaurantation This餐厅",mask,0.7,1337
1248:382:000001387,000001387,data/mtf2025_web_images/00000/000001387.jpg,"The image showcases a beautifully arranged Caprese salad on a white plate, featuring vibrant layers of fresh tomato slices, creamy mozzarella cheese, and a sprig of fresh basil, all drizzled with olive oil and sprinkled with black pepper, set against a warm wooden table backdrop.","可能可能是因为, they, fresh, on a red, red, red, red",mask,0.7,1337
1248:383:000001388,000001388,data/mtf2025_web_images/00000/000001388.jpg,"The image depicts a neatly arranged breakfast scene featuring a plate with a sandwich cut into two halves, revealing layers of bread, ham, cheese, and tomato, alongside a small bowl of cereal with a spoon, a glass of milk, and a few eggs in the background, all set against a clean, white marble countertop.","可能可能是因为, he трептима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима ттретиима",mask,0.7,1337
1248:384:000001389,000001389,data/mtf2025_web_images/00000/000001389.jpg,"The image showcases a plate of appetizers featuring skewers with grilled chicken, cherry tomatoes, and fresh basil leaves, accompanied by a side of golden-brown fried potato wedges and a small bowl of creamy sauce, all arranged on a decorative plate with floral patterns.","可能可能,一个 a,2",mask,0.7,1337
1248:385:000001390,000001390,data/mtf2025_web_images/00000/000001390.jpg,"The image showcases a small, square white dish containing a portion of lasagna topped with melted cheese, fresh basil leaves, and sliced cherry tomatoes, all set against a clean white background.","可能可能是因为, a巧克力蛋糕",mask,0.7,1337
1248:386:000001392,000001392,data/mtf2025_web_images/00000/000001392.jpg,"The image showcases a vibrant and fresh salad arranged on a white plate, featuring crisp lettuce, juicy tomato slices, sliced red onion, creamy avocado, shredded carrots, and a dollop of what appears to be a tangy dressing or sauce, all set against a stark black background that accentuates the colors and textures of the ingredients.","可能可能是因为, a巧克力， This picture asparagus ( ) This is a very spicy vegetable that we can use.葭萝ccolioli asparagus; asparagus; broccoli; asparagus; rice; wheat; barley; rye; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats; oats;",mask,0.7,1337
1248:387:000001393,000001393,data/mtf2025_web_images/00000/000001393.jpg,"A slice of pizza with a golden crust, topped with melted cheese and herbs, rests on a light blue plate adorned with white fish designs, placed on a white wooden surface.","可能可能是因为, an тр, This区域的三文鱼披萨。 pizza slice. 由于图像中 image_url = https://i.imgur.com/4413480.png",mask,0.7,1337
1248:388:000001394,000001394,data/mtf2025_web_images/00000/000001394.jpg,"The image showcases a vibrant red plate adorned with a slice of quiche, garnished with fresh herbs, accompanied by cherry tomatoes, sliced mozzarella cheese, and green onions, all arranged neatly against a stark white background.","可能可能是因为, they may be,  когда в同一杯中。...",mask,0.7,1337
1248:389:000001395,000001395,data/mtf2025_web_images/00000/000001395.jpg,"The image features a close-up of a black plate with two halves of a toasted baguette, each topped with a dollop of creamy white substance and a small amount of red sauce, placed on a dark surface against a neutral background.","可能可能需要, a few.",mask,0.7,1337
1248:390:000001396,000001396,data/mtf2025_web_images/00000/000001396.jpg,"The image showcases a beautifully arranged dish of mini quiches nestled in crispy pastry cups, garnished with fresh herbs and accompanied by vibrant cherry tomatoes and a large leaf of spinach, all set against a rustic wooden backdrop.","可能可能需要, a трiumph of the.",mask,0.7,1337
1248:391:000001397,000001397,data/mtf2025_web_images/00000/000001397.jpg,"The image depicts a square slice of pizza with a golden-brown crust, topped with a generous layer of melted cheese, fresh green herbs, and slices of ripe red tomatoes arranged in a circular pattern around the center.","可能可能是因为, tomato cruzan sandwich with tomatoes. tomato sandwich with tomatoes again.",mask,0.7,1337
1248:392:000001398,000001398,data/mtf2025_web_images/00000/000001398.jpg,"The image showcases a rustic plate of crispy bacon strips garnished with fresh arugula leaves and vibrant cherry tomatoes, set against a dark, textured background that enhances the earthy tones of the dish.","可能可能需要, a few.三文鱼片",mask,0.7,1337
1248:393:000001399,000001399,data/mtf2025_web_images/00000/000001399.jpg,"The image depicts a circular arrangement of tortilla chips topped with melted cheese and cherry tomatoes, resembling a festive wreath against a black background.","可能可能是因为, they may be создан with Prep Mix",mask,0.7,1337
1248:394:000001400,000001400,data/mtf2025_web_images/00000/000001400.jpg,"The image showcases a vibrant and appetizing dish featuring a yellow base, likely a creamy sauce or mashed potatoes, topped with halved cherry tomatoes, slices of pepperoni, and fresh arugula leaves, creating a colorful and inviting presentation.","可能可能需要,请, tomatoes with This is...",mask,0.7,1337
1248:395:000001401,000001401,data/mtf2025_web_images/00000/000001401.jpg,"The image features a rustic, golden-brown bread wreath with a glossy glaze, likely made from melted cheese and possibly jam or fruit preserves, placed on a dark surface. In the center of the bread wreath sits a small white bowl filled with vibrant red cherry tomatoes, adding a pop of color to the composition.","可能可能是因为, a cherry, Prep.",mask,0.7,1337
1248:396:000001402,000001402,data/mtf2025_web_images/00000/000001402.jpg,"The image shows a single slice of pizza resting on a decorative paper plate with a swirl pattern, placed on a wooden table. The pizza slice is generously topped with melted cheese, herbs, and possibly some meat, giving it a rich and appetizing appearance.","可能可能是因为, they, food preparation",mask,0.7,1337
1248:397:000001403,000001403,data/mtf2025_web_images/00000/000001403.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set on a wooden cutting board against a rustic background featuring additional ingredients like tomatoes and herbs.",可能可能是因为， тр дерев there is a tomato sandwich,mask,0.7,1337
1248:398:000001404,000001404,data/mtf2025_web_images/00000/000001404.jpg,"The image showcases a rustic galette with a golden-brown crust, filled with vibrant red and green tomatoes, served on a black cast-iron skillet, accompanied by a small bowl of fresh tomatoes and herbs, all set against a dark wooden backdrop.","可能可能是因为， they, tomato tomatoes",mask,0.7,1337
1248:399:000001405,000001405,data/mtf2025_web_images/00000/000001405.jpg,"The image showcases a beautifully arranged salad on a white plate, featuring layers of crisp lettuce, juicy tomato slices, creamy mozzarella cheese, and thinly sliced ham, garnished with fresh herbs, all set against a backdrop of neatly folded napkins, silverware, and a glass of milk, creating an inviting and appetizing presentation.",可能可能是因为， certain,mask,0.7,1337
1248:400:000001406,000001406,data/mtf2025_web_images/00000/000001406.jpg,"The image showcases a close-up of a delectable BLT sandwich, featuring crispy bacon strips, fresh lettuce, ripe tomato slices, and a sprinkle of grated Parmesan cheese, all served on a plate with a side of toasted bread and a small cherry tomato garnish.","可能可能需要, a тр a salad with tomatoes, tomato salad",mask,0.7,1337
1248:401:000001407,000001407,data/mtf2025_web_images/00000/000001407.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set on a wooden cutting board against a rustic background featuring additional ingredients like tomatoes and herbs.","可能可能因为他们 laminate, H fiberglass, Prepares",mask,0.7,1337
1248:402:000001408,000001408,data/mtf2025_web_images/00000/000001408.jpg,"The image showcases a vibrant and appetizing arrangement of fresh ingredients including crisp green lettuce leaves, juicy slices of red tomato, a layer of translucent white onion, and crispy bacon strips, all floating against a dark brown background.","可能可能要,两 a few.2 a a few drops, a. L.  a few of these. a2 a few3 a2 a3 a2 a4 a2 a5 a2 a62 a7 a8 a9 a9 a2 a9 a9 a9 a2 a3 a4 a2 a5 a2 a6 a2 a7 a8 a9 a3 a4 a2 a3 a2 a4 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2 a2",mask,0.7,1337
1248:403:000001409,000001409,data/mtf2025_web_images/00000/000001409.jpg,"A neatly cut sandwich with whole grain bread, fresh lettuce, and possibly tomato slices is placed on an orange plate against a clean white background.",可能可能是因为．,mask,0.7,1337
1248:404:000001410,000001410,data/mtf2025_web_images/00000/000001410.jpg,"The image features a close-up of a black plate with two halves of a toasted baguette, each topped with a dollop of creamy white substance and a small amount of red sauce, placed on a dark surface against a neutral background.",可能可能要，你可以。四菜一汤,mask,0.7,1337
1248:405:000001411,000001411,data/mtf2025_web_images/00000/000001411.jpg,"The image showcases a neatly arranged meal consisting of a toasted sandwich with fresh lettuce and tomato, a serving of creamy chicken salad, and two small cherry tomatoes, all presented on a simple gray plate against a clean white background.","可能可能是因为, he, a sandwich with This sandwich is a yellow sandwich made by This sandwich blue. This sandwich2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2 blue2",mask,0.7,1337
1248:406:000001412,000001412,data/mtf2025_web_images/00000/000001412.jpg,"The image showcases a vibrant and fresh salad arranged on a white plate, featuring crisp lettuce, juicy tomato slices, sliced red onion, creamy avocado, shredded carrots, and a dollop of what appears to be a tangy dressing or sauce, all set against a stark black background that accentuates the colors and textures of the ingredients.","可能可能需要,请, Preparation in a salad with tomatoes, onions and peppers. possible",mask,0.7,1337
1248:407:000001413,000001413,data/mtf2025_web_images/00000/000001413.jpg,"A neatly arranged sandwich cut into two halves is presented on a white plate, with fresh lettuce, tomato slices, and possibly bacon or ham visible between the layers of toasted bread, held together by a wooden skewer.","可能可能需要, a тр, sandwich with tuna and chicken",mask,0.7,1337
1248:408:000001414,000001414,data/mtf2025_web_images/00000/000001414.jpg,"The image showcases a small, square white dish containing a portion of lasagna topped with melted cheese, fresh basil leaves, and sliced cherry tomatoes, all set against a clean white background.","可能可能是因为, a文化。三明治",mask,0.7,1337
1248:409:000001415,000001415,data/mtf2025_web_images/00000/000001415.jpg,"The image showcases a vibrant salad featuring fresh green lettuce, slices of ripe red tomato, chunks of creamy white cheese, and pieces of crispy bacon, all arranged on a clear glass plate.","可能可能是因为, a巧克力在itanium的三 phẩm三文鱼。 triple salad with bread by itself2 by2 by2 by3 by4 by5 by6 .4 by7 .5 by6 .6 by7 .8 by9 .9 by10 .10 by19 .11 by12 .12 by13 .",mask,0.7,1337
1248:410:000001416,000001416,data/mtf2025_web_images/00000/000001416.jpg,"The image showcases a fresh sandwich made with whole wheat bread, filled with vibrant ingredients such as crisp lettuce, juicy tomato slices, a slice of yellow bell pepper, and a garnish of parsley, all neatly arranged against a clean white background.","可能可能需要, let.",mask,0.7,1337
1248:411:000001417,000001417,data/mtf2025_web_images/00000/000001417.jpg,"The image showcases a freshly assembled sandwich with a slice of toasted bread, topped with layers of fresh lettuce, juicy tomato slices, and thinly sliced ham, all neatly arranged against a plain white background.","可能可能牛肉, laminate and Sándwich de tomate",mask,0.7,1337
1248:412:000001418,000001418,data/mtf2025_web_images/00000/000001418.jpg,"The image showcases a rustic wooden plate filled with fresh ingredients for a sandwich, including crispy bacon strips, juicy sliced tomatoes, a dollop of creamy mayonnaise, crisp lettuce leaves, red onion slices, and two pieces of toasted bread, all arranged neatly on parchment paper.","可能可能是因为, a巧克力蛋糕店",mask,0.7,1337
1248:413:000001419,000001419,data/mtf2025_web_images/00000/000001419.jpg,"The image showcases a fresh BLT sandwich on a white plate, featuring crisp lettuce, juicy tomato slices, crispy bacon strips, and melted cheese, all neatly arranged on a toasted bread base.","可能可能是因为, a certain food picture",mask,0.7,1337
1248:414:000001420,000001420,data/mtf2025_web_images/00000/000001420.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, creamy mayonnaise, and a slice of golden-brown bread, all held together by a toothpick.","可能可能需要,一段,桃花心木的坚果。腕2，1可能。",mask,0.7,1337
1248:415:000001421,000001421,data/mtf2025_web_images/00000/000001421.jpg,"The image showcases a vibrant red plate adorned with a slice of quiche, garnished with fresh herbs, accompanied by cherry tomatoes, sliced mozzarella cheese, and green onions, all arranged neatly against a stark white background.","可能可能是因为, a certain food restaurant",mask,0.7,1337
1664:0:000001422,000001422,data/mtf2025_web_images/00000/000001422.jpg,"The image showcases a beautifully arranged dish of mini quiches nestled in crispy pastry cups, garnished with fresh herbs and accompanied by vibrant cherry tomatoes and a large leaf of spinach, all set against a rustic wooden backdrop.","可能可能是因为, a巧克力花椰菜和西兰花",mask,0.7,1337
